trade_date,nifty_price,gold_price,nifty_return,gold_return,nifty_vol_30d,nifty_rsi_14,high_vol_flag,gold_on_crash_days
2023-02-03,17854.05078125,49.41999816894531,0.013835596307890219,-0.020804498243742753,0.007989198580089642,46.40998817118282,False,
2023-02-06,17764.599609375,49.040000915527344,-0.005010133160870178,-0.007689139366596542,0.007358067217046023,45.526985114991255,False,
2023-02-07,17721.5,49.06999969482422,-0.0024261514654264627,0.0006117206104574446,0.007026267467416906,37.62492934025653,False,
2023-02-08,17871.69921875,49.20000076293945,0.008475536424681795,0.002649298327363603,0.007102052402704688,39.35086220696083,False,
2023-02-09,17893.44921875,49.11000061035156,0.0012170079483646568,-0.0018292713656964388,0.007108594435780529,42.0178675047301,False,
2023-02-10,17856.5,48.65999984741211,-0.0020649578680046465,-0.009163118659065939,0.007070092511364285,43.41603641319783,False,
2023-02-13,17770.900390625,48.66999816894531,-0.00479375070002519,0.00020547311065666207,0.007071768387753601,36.57151392889421,False,
2023-02-14,17929.849609375,48.790000915527344,0.0089443537049958,0.0024656410745171886,0.007212280090625088,43.515771901835045,False,
2023-02-15,18015.849609375,48.15999984741211,0.004796470794436125,-0.01291250371579189,0.007263966284962199,54.71894047932539,False,
2023-02-16,18035.849609375,48.18000030517578,0.0011101336008929596,0.00041529189840194825,0.007015874508610811,70.6419978248764,False,
2023-02-17,17944.19921875,47.95000076293945,-0.005081567689351307,-0.004773755516386369,0.007059415826232153,63.51567864499886,False,
2023-02-20,17844.599609375,48.380001068115234,-0.005550518480140765,0.008967680882877582,0.007001874438378555,57.73976416313707,False,
2023-02-21,17826.69921875,48.2599983215332,-0.001003126492992057,-0.0024804205029486104,0.006518868364090611,59.14219954579247,False,
2023-02-22,17554.30078125,48.15999984741211,-0.015280363131582653,-0.0020720778615624935,0.006831547913576426,48.020755094024985,True,-0.0020720778615624935
2023-02-23,17511.25,47.86000061035156,-0.002452434977984641,-0.006229220058369012,0.00683918262089304,35.9114975485553,False,
2023-02-24,17465.80078125,47.779998779296875,-0.002595429723749043,-0.0016715802347353481,0.0068433056502158985,37.25908566231768,False,
2023-02-27,17392.69921875,47.439998626708984,-0.004185411445805309,-0.007115951470790138,0.0067675729473150115,36.32956003443067,False,
2023-02-28,17303.94921875,47.40999984741211,-0.0051027157362857345,-0.0006323520270926641,0.006794666777106293,25.123744582965358,False,
2023-03-01,17450.900390625,47.77000045776367,0.008492348770636093,0.007593347637844694,0.0067766725451021675,32.5265935706563,False,
2023-03-02,17321.900390625,47.810001373291016,-0.007392168719804415,0.000837364771698379,0.006725118253477584,30.322458199197413,False,
2023-03-03,17594.349609375,47.81999969482422,0.015728598629827895,0.00020912615030344028,0.007418688026434637,44.287306867820746,False,
2023-03-06,17711.44921875,47.83000183105469,0.006655523618366965,0.0002091621977060587,0.0075139275224181176,42.73645291078428,False,
2023-03-08,17754.400390625,47.119998931884766,0.0024250512391459367,-0.014844300062496263,0.007461622163624939,41.048415139761936,False,
2023-03-09,17589.599609375,47.06999969482422,-0.009282249899975281,-0.0010611043759323202,0.007624490779815121,36.09945025661991,False,
2023-03-10,17412.900390625,47.43000030517578,-0.010045664635585094,0.007648196572883181,0.00750904272175465,34.282970661545235,False,
2023-03-13,17154.30078125,48.81999969482422,-0.014851035931626178,0.02930633313735731,0.00742654470894753,31.33521548050203,False,
2023-03-14,17043.30078125,49.130001068115234,-0.006470680525861194,0.006349884785515014,0.007467500924516317,29.83323579276349,False,
2023-03-15,16972.150390625,48.93000030517578,-0.004174683738684903,-0.004070847925734089,0.007478743408067272,33.28165542803103,False,
2023-03-16,16985.599609375,49.70000076293945,0.0007924286811309411,0.01573677606705881,0.007484088009903364,34.64313796200456,False,
2023-03-17,17100.05078125,49.75,0.006738129621978839,0.0010060208509661273,0.007622011524338613,39.72873829520224,False,
2023-03-20,16988.400390625,50.90999984741211,-0.0065292432199922645,0.02331657984747948,0.0071519859542338495,38.88679510677752,False,
2023-03-21,17107.5,50.47999954223633,0.007010642946744028,-0.008446283764772744,0.0072914885463267005,44.68870000887135,False,
2023-03-22,17151.900390625,50.040000915527344,0.0025953757489405316,-0.008716296170740656,0.007320658499554586,41.44149684355999,False,
2023-03-23,17076.900390625,50.36000061035156,-0.004372693304643627,0.0063948778770890335,0.007116397703671379,42.7634721488288,False,
2023-03-24,16945.05078125,50.900001525878906,-0.007720933328590696,0.010722813919433305,0.007185883268431015,29.084578729551154,False,
2023-03-27,16985.69921875,50.400001525878906,0.0023988383407489433,-0.009823182416719312,0.007226067469552236,25.41080806369642,False,
2023-03-28,16951.69921875,50.40999984741211,-0.002001683861354908,0.0001983793894939634,0.007201986551168924,22.637652945868254,False,
2023-03-29,17080.69921875,50.689998626708984,0.007609856589321451,0.005554429282769613,0.007138797170499169,32.21869024432522,False,
2023-03-31,17359.75,51.06999969482422,0.016337198944623932,0.007496568917147561,0.007777284186128469,48.266853485335794,False,
2023-04-03,17398.05078125,50.79999923706055,0.002206297973761151,-0.005286870165989721,0.007791106624153579,59.28181923657037,False,
2023-04-05,17557.05078125,51.86000061035156,0.009138954817361267,0.02086616907894956,0.007975338142731828,68.873285518714,False,
2023-04-06,17599.150390625,51.810001373291016,0.002397874785437182,-0.0009641194846142787,0.007940457943874471,73.53603603603604,False,
2023-04-10,17624.05078125,51.380001068115234,0.0014148632219350699,-0.008299561740553352,0.007946720944477806,73.76160686896941,False,
2023-04-11,17722.30078125,51.54999923706055,0.005574768321964241,0.0033086447141164044,0.0074949903151080195,73.4413260501036,False,
